full_appl_no	fda_app_number	docs_date	pdf_url	Approval	Brand
NDA050627	050627	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050420s085,050627s028lbl.pdf	NA	RIFADIN®
NDA050705	050705	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050705s019lbl.pdf	NA	RIFATER®
NDA208418	208418	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/0208418s007lbl.pdf	1941	freeflex®
NDA022030	022030	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022030s019lbl.pdf	2008	TOVIAZ®
NDA209819	209819	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209819s018lbl.pdf	2002	SUBLOCADE®
NDA205053	205053	2021-06-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205053s011,205596s013lbl.pdf	2006	NOXAFIL®
NDA020913	020913	2021-12-22	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020913Orig1s028ReplacementLbl.pdf	1998	AGGRASTAT®
NDA020364	020364	2021-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020364Orig1s068lbl.pdf	1995	Maalox®
BLA125544	125544	2021-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125544s018lbl.pdf	2016	INFLECTRA®
NDA215110	215110	2021-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215110s000,209394s013lbl.pdf	2017	MAVYRET®
NDA210282	210282	2021-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210282s000lbl.pdf	2003	ReadyMED®
NDA205410	205410	2021-06-24	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205410s006lbl.pdf	1967	HEMANGEOL®
NDA020816	020816	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020816s023lbl.pdf	1998	AZOPT®
NDA210132	210132	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210132s001s003lbl.pdf	2018	BIJUVA®
NDA210132	210132	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210132s001s003lbl.pdf	2018	BIJUVA®
NDA208547	208547	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208547s020s022lbl.pdf	2016	NA
NDA208547	208547	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208547s020s022lbl.pdf	2016	NA
NDA021269	021269	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021269Orig1s021lbl.pdf	1990	CARDURA®
NDA214965	214965	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214965s000lbl.pdf	1983	Verkazia®
NDA204767	204767	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/204767s007lbl.pdf	1951	NA
NDA022474	022474	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022474s011lbl.pdf	2010	ella®
NDA208082	208082	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208082s009lbl.pdf	2017	  ®
NDA019715	019715	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/019715s029lbl.pdf	NA	DIPENTUM®
NDA019618	019618	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/019618s027lbl.pdf	NA	ROWASA®
NDA211379	211379	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/211379s003lbl.pdf	1958	HEMADY®
NDA205029	205029	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205029Orig1s008lbl.pdf	1939	NA
NDA212038	212038	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212038s005lbl.pdf	1955	XR®
NDA209478	209478	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209478s003lbl.pdf	1960	CAROSPIR®
NDA021475	021475	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021475s011lbl.pdf	NA	Methylin®
NDA021419	021419	2021-06-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021419s020lbl.pdf	NA	Methylin®
NDA202100	202100	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202100s018lbl.pdf	1955	XR®
NDA207960	207960	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207960s012lbl.pdf	1955	ER®
NDA205831	205831	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205831s006lbl.pdf	1955	XR®
NDA205489	205489	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205489s007lbl.pdf	1955	NA
NDA209311	209311	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209311s008lbl.pdf	1955	PM®
NDA021121	021121	2021-06-29	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021121s044lbl.pdf	2000	CONCERTA®
NDA021259	021259	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021259s032lbl.pdf	NA	NA
NDA021514	021514	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021514s032lbl.pdf	2006	DAYTRANA®
NDA010187	010187	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/010187s093lbl.pdf	1955	RITALIN®
NDA021278	021278	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021278s029lbl.pdf	2001	FOCALIN®
NDA021284	021284	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021284s043lbl.pdf	1955	LA®
NDA021802	021802	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021802s039lbl.pdf	2005	XR®
NDA210455	210455	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210455s017lbl.pdf	2018	SYMTUZA®
NDA022203	022203	2021-06-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022203s018lbl.pdf	1996	ASTEPRO®
NDA021986	021986	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021986s025lbl.pdf	2006	SPRYCEL®
NDA207534	207534	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207534s012lbl.pdf	1939	NA
BLA125514	125514	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s108lbl.pdf	2014	KEYTRUDA®
NDA208051	208051	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208051s009lbl.pdf	2017	NERLYNX®
NDA212038	212038	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212038s002lbl.pdf	1955	XR®
NDA020238	020238	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020238Orig1s025lbl.pdf	NA	NA
NDA020516	020516	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020516Orig1s038lbl.pdf	NA	  ®
NDA022314	022314	2021-06-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022314Orig1s036lbl.pdf	2009	HCT ®
BLA761179	761179	2021-07-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761179s000lbledt.pdf	2021	NA
BLA103705	103705	2021-07-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/103705s5464lbl.pdf	1997	RITUXAN®
NDA020505	020505	2021-07-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020505s063,020844s054lbl.pdf	1996	TOPAMAX®
NDA020844	020844	2021-07-01	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020505s063,020844s054lbl.pdf	1996	TOPAMAX®
BLA125514	125514	2021-07-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s100lbl.pdf	2014	KEYTRUDA®
NDA022225	022225	2021-07-02	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022225s008lbl.pdf	2015	BRIDION®
NDA205525	205525	2021-07-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205525Orig1s009lbledt.pdf	1985	SYNDROS®
NDA201373	201373	2021-07-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/201373Orig1s011lbl.pdf	NA	  ®
NDA021849	021849	2021-07-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021849Orig1s017lbl.pdf	NA	NA
NDA209363	209363	2021-07-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209363s012lbl.pdf	2017	SOLOSEC®
NDA209376	209376	2021-07-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209376s002lbl.pdf	2020	NA
NDA209387	209387	2021-07-07	http://www.accessdata.fda.gov/drugsatfda_docs/label/2018/209387s004lbl.pdf	1988	NIPRIDE®
BLA761178	761178	2021-07-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761178s003lbl.pdf	2021	NA
NDA210872	210872	2021-07-08	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210872Orig1s001Lbl.pdf	NA	NA
BLA761137	761137	2021-07-09	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761137s006s008lbl.pdf	2019	PADCEV®
BLA761137	761137	2021-07-09	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761137s006s008lbl.pdf	2019	PADCEV®
BLA761145	761145	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761145s007lbl.pdf	2020	FASPRO®
NDA215341	215341	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215341s000lbl.pdf	2021	NA
NDA208798	208798	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208798s008lbl.pdf	1994	ARMONAIR®
NDA208799	208799	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208799s021lbl.pdf	2000	AIRDUO®
NDA204790	204790	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/204790s028,213983s002lbl.pdf	2013	NA
NDA213983	213983	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/204790s028,213983s002lbl.pdf	2013	NA
NDA210192	210192	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210192s011lbl.pdf	2017	NA
NDA021119	021119	2021-07-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021119s029lbl.pdf	2000	VISUDYNE®
NDA017962	017962	2021-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/017962s083lbl.pdf	NA	Parlodel®
NDA021515	021515	2021-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021515s043lbl.pdf	1985	XL ®
NDA022108	022108	2021-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022108s021lbl.pdf	1985	APLENZIN®
BLA761036	761036	2021-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761036s035lbl.pdf	2015	DARZALEX®
BLA761051	761051	2021-07-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761051s011lbl.pdf	2018	POTELIGEO®
BLA761128	761128	2021-07-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761128s001lbl.pdf	2019	ADAKVEO®
NDA022421	022421	2021-07-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022421s022lbl.pdf	1997	ER®
NDA021829	021829	2021-07-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021829s021s022lbl.pdf	2007	Neupro®
NDA021829	021829	2021-07-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021829s021s022lbl.pdf	2007	Neupro®
NDA020667	020667	2021-07-14	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020667s044lbl.pdf	1997	MIRAPEX®
NDA020658	020658	2021-07-15	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020658s038lbl.pdf	1997	NA
NDA050708	050708	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050708s053,050709s045,210115s005lbl.pdf	1994	PROGRAF®
NDA050709	050709	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050708s053,050709s045,210115s005lbl.pdf	1994	PROGRAF®
NDA210115	210115	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050708s053,050709s045,210115s005lbl.pdf	1994	PROGRAF®
NDA022008	022008	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022008s012s013lbl.pdf	1997	NA
NDA022008	022008	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022008s012s013lbl.pdf	1997	NA
NDA210951	210951	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210951s005lbl.pdf	NA	ERLEADA®
NDA021513	021513	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021513s017lbl.pdf	2004	ENABLEX ®
NDA020130	020130	2021-07-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020130s021lbl.pdf	NA	ESTROSTEP®
BLA761069	761069	2021-07-19	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761069s028lbl.pdf	2017	IMFINZI®
NDA202158	202158	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202158s017lbl.pdf	1973	RADIOGENIX®
NDA010104	010104	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/010104s031lbl.pdf	1955	  ®
NDA021419	021419	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021419s010lbl.pdf	1955	METHYLIN®
NDA202408	202408	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/202408s001lbl.pdf	1982	NA
NDA021130	021130	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021130s041,021131s037,021132s040lbl.pdf	2000	ZYVOX®
NDA021131	021131	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021130s041,021131s037,021132s040lbl.pdf	2000	ZYVOX®
NDA021132	021132	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021130s041,021131s037,021132s040lbl.pdf	2000	ZYVOX®
NDA214783	214783	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214783s000lbl.pdf	2021	NA
NDA214429	214429	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214429s000lbl.pdf	2021	NA
NDA022067	022067	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022067s014lbl.pdf	1955	NA
NDA212097	212097	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212097s008lbl.pdf	1960	GVOKE®
BLA125554	125554	2021-07-20	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125554s099lbl.pdf	2014	NA
NDA215498	215498	2021-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215498s000lbl.pdf	2021	NA
NDA021891	021891	2021-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021891Orig1s038lbl.pdf	NA	Claritin®
NDA204485	204485	2021-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/204485Orig1s020lbl.pdf	2014	VASOSTRICT ®
NDA212526	212526	2021-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212526Orig1s004lbl.pdf	2019	PIQRAY®
BLA125514	125514	2021-07-21	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s105lbl.pdf	2014	KEYTRUDA®
NDA206947	206947	2021-07-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206947s020lbl.pdf	2015	LENVIMA®
NDA021883	021883	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021883s010lbl.pdf	2014	DALVANCE®
NDA209210	209210	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/209210s017lbl.pdf	2005	BCISE®
NDA022200	022200	2021-07-22	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022200s031lbl.pdf	2005	BYDUREON®
NDA022195	022195	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022195s020lbl.pdf	1941	NA
BLA205692	205692	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205692s033lbl.pdf	2015	BASAGLAR®
NDA020918	020918	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020918s056lbl.pdf	1960	GlucaGen®
NDA200534	200534	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/200534s010,200535s017lbl.pdf	1950	NA
NDA200535	200535	2021-07-23	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/200534s010,200535s017lbl.pdf	1950	NA
NDA201194	201194	2021-07-23	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/201194s009lbl.pdf	1950	NA
NDA212516	212516	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212516s002lbl.pdf	2004	NA
BLA125554	125554	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125554s107lbl.pdf	2014	OPDIVO®
NDA214155	214155	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214155s001lbl.pdf	2014	ORBACTIV®
NDA206334	206334	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206334s006lbl.pdf	2014	ORBACTIV®
NDA021976	021976	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021976s062,202895s031lbl.pdf	2006	PREZISTA®
NDA202895	202895	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021976s062,202895s031lbl.pdf	2006	PREZISTA®
NDA205395	205395	2021-07-26	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205395s020lbl.pdf	2015	PREZCOBIX®
BLA125514	125514	2021-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s089s114lbl.pdf	2014	KEYTRUDA®
BLA125514	125514	2021-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s089s114lbl.pdf	2014	KEYTRUDA®
NDA208065	208065	2021-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208065s022lbl.pdf	2015	TAGRISSO®
BLA125553	125553	2021-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125553s023lbl.pdf	2015	Passive®
NDA214902	214902	2021-07-27	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214902s000lbl.pdf	2021	TWYNEO®
NDA208447	208447	2021-07-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208447s022s024lbl.pdf	2017	NA
NDA208447	208447	2021-07-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208447s022s024lbl.pdf	2017	NA
BLA103000	103000	2021-07-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/103000s5320lbl.pdf	1989	BOTOX®
BLA761201	761201	2021-07-28	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761201Orig1s000lbl.pdf	2021	SEMGLEE®
BLA125288	125288	2021-07-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125288s101lbl.pdf	2011	NA
BLA208673	208673	2021-07-29	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208673s011lbl.pdf	2016	SOLIQUA®
NDA021977	021977	2021-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021977s046,208510s003lbl.pdf	2007	VYVANSE®
NDA208510	208510	2021-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021977s046,208510s003lbl.pdf	2007	VYVANSE®
NDA210455	210455	2021-07-30	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/210455s016lbl.pdf	2018	SYMTUZA®
BLA761123	761123	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761123s000lbl.pdf	2021	NA
NDA207923	207923	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207923s005lbl.pdf	1961	SEEBRI®
NDA207930	207930	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207930s005s006lbl.pdf	2015	UTIBRON ®
NDA207930	207930	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207930s005s006lbl.pdf	2015	UTIBRON ®
NDA212125	212125	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/212125s000lbl.pdf	2005	Mycamine®
NDA214275	214275	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214275s000lbl.pdf	2015	UPTRAVI®
NDA206473	206473	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206473s003lbl.pdf	2000	NA
NDA201849	201849	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/201849s009lbl.pdf	1960	NA
NDA050684	050684	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050684s098,050750s045lbl.pdf	NA	ZOSYN®
NDA050750	050750	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050684s098,050750s045lbl.pdf	NA	ZOSYN®
BLA761122	761122	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761122s006,125526s018lbl.pdf	2015	NA
BLA125526	125526	2021-08-02	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761122s006,125526s018lbl.pdf	2015	NA
NDA022383	022383	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022383s009s010lbl.pdf	2011	ARCAPTA®
NDA022383	022383	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022383s009s010lbl.pdf	2011	ARCAPTA®
BLA208471	208471	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208471s004lbl.pdf	2016	ADLYXIN®
BLA103532	103532	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/103532s5191lbl.pdf	1993	PULMOZYME®
NDA022393	022393	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022393s017lbl.pdf	2009	ISTODAX®
NDA020607	020607	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020607s039lbl.pdf	1997	NA
NDA213388	213388	2021-08-03	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/213388s001lbl.pdf	2020	NA
ANDA080737	080737	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/080737Orig1s040lbl.pdf	NA	NA
NDA021545	021545	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021545Orig1s024lbl.pdf	NA	Pataday®
NDA019627	019627	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/019627Orig1s072lbl.pdf	NA	Diprivan®
NDA018261	018261	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/018261Orig1s041lbl.pdf	NA	Pitocin®
NDA021169	021169	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021169s035,021615s026lbl.pdf	2001	RAZADYNE®
NDA021615	021615	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021169s035,021615s026lbl.pdf	2001	RAZADYNE®
NDA214460	214460	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214460s001,214461s001lbl.pdf	1996	TEMBEXA®
NDA214461	214461	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/214460s001,214461s001lbl.pdf	1996	TEMBEXA®
BLA125514	125514	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s104lbl.pdf	2014	KEYTRUDA®
NDA208289	208289	2021-08-04	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/208289s006lblrpl.pdf	2016	AKOVAZ®
NDA205934	205934	2021-08-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/205934s005lbl.pdf	1996	NA
NDA206143	206143	2021-08-05	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206143s008,209964s002lblrpl.pdf	2015	CORLANOR®
NDA209964	209964	2021-08-05	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206143s008,209964s002lblrpl.pdf	2015	CORLANOR®
NDA016295	016295	2021-09-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/016295Orig1s055lbl.pdf	1967	NA
NDA022562	022562	2021-08-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022562s013lbl.pdf	2010	CARBAGLU ®
NDA022524	022524	2021-08-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022524s007lbl.pdf	1991	ZUPLENZ®
NDA022395	022395	2021-08-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022395s020lbl.pdf	2009	QUTENZA®
NDA018956	018956	2021-08-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/018956s112lbl.pdf	1985	NA
NDA021282	021282	2021-08-06	http://www.accessdata.fda.gov/drugsatfda_docs/label/2009/021282Orig1s031lbl.pdf	NA	NA
NDA207589	207589	2021-08-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207589s011lbl.pdf	2006	ENSTILAR®
NDA207145	207145	2021-08-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207145s006lbl.pdf	2017	XADAGO®
BLA761194	761194	2021-08-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/761194s000lbl.pdf	2021	NA
NDA021445	021445	2021-08-09	http://www.accessdata.fda.gov/drugsatfda_docs/label/2019/21445Orig1s040lbl1.pdf	NA	NA
BLA125514	125514	2021-08-10	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/125514s102lbl.pdf	2014	  ®
NDA206947	206947	2021-08-11	https://www.accessdata.fda.gov/drugsatfda_docs/label/2020/206947s019lbl.pdf	2015	LENVIMA®
NDA207946	207946	2021-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207946Orig1s011lbl.pdf	2006	TRINZA®
NDA022433	022433	2021-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022433s032lbl.pdf	2011	BRILINTA®
NDA207155	207155	2021-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/207155s004lbl.pdf	NA	EVOMELA®
NDA022264	022264	2021-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022264Orig1s033lbl.pdf	2006	SUSTENNA®
NDA020907	020907	2021-08-11	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020907s020s022lbl.pdf	1998	ACTIVELLA®
NDA008845	008845	2021-08-12	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/008845s076lbl.pdf	1952	NA
NDA050679	050679	2021-08-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/050679s046lbl.pdf	1996	Vantage®
NDA022428	022428	2021-08-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/022428s010lbl.pdf	1999	MOXEZA®
NDA021225	021225	2021-08-12	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021225s042lbl.pdf	2000	MIRENA®
NDA215383	215383	2021-08-13	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/215383s000lbl.pdf	2021	NA
NDA206473	206473	2021-08-13	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/206473s004lbl.pdf	2000	NA
NDA212690	212690	2021-08-13	https://www.accessdata.fda.gov/drugsatfda_docs/label/2021/021196s036,212690s001s006lbl.pdf	2002	XYWAV®
NDA020819	020819	2021-08-16	http://www.accessdata.fda.gov/drugsatfda_docs/label/2021/020819Orig1s037lbl.pdf	1998	NA
